"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"239","A132R4FPJHAB55","6","""19""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""pakuwugnum"""
"240","A132R4FPJHAB55","7","""40""","""24""","""short""","""3-3""","""40""","""left""","""complex""","""torun"""
"241","A13CR543YJ2N9I","0","""47""","""1""","""short""","""3-4""","""1""","""left""","""simple""","""gronan"""
"242","A13CR543YJ2N9I","1","""53""","""24""","""short""","""3-5""","""24""","""right""","""simple""","""ratum"""
"243","A13CR543YJ2N9I","2","""11""","""15""","""long""","""1-4""","""11""","""right""","""complex""","""pakuwugnum"""
"244","A13CR543YJ2N9I","3","""51""","""41""","""long""","""4-4""","""41""","""right""","""simple""","""mipatorun"""
"245","A13CR543YJ2N9I","4","""9""","""57""","""long""","""1-2""","""9""","""left""","""complex""","""binivatrus"""
"246","A13CR543YJ2N9I","5","""39""","""40""","""short""","""3-3""","""39""","""left""","""complex""","""lopus"""
"247","A13CR543YJ2N9I","6","""37""","""2""","""long""","""2-2""","""37""","""left""","""complex""","""tupabugorn"""
"248","A13CR543YJ2N9I","7","""21""","""14""","""short""","""5-5""","""21""","""left""","""complex""","""ralex"""
"249","A13RG8GSULXWZZ","0","""43""","""35""","""long""","""5-5""","""35""","""left""","""simple""","""tiburalex"""
"250","A13RG8GSULXWZZ","1","""22""","""20""","""long""","""1-2""","""20""","""left""","""simple""","""tupabugorn"""
"251","A13RG8GSULXWZZ","2","""45""","""4""","""short""","""2-4""","""45""","""right""","""complex""","""wugnum"""
"252","A13RG8GSULXWZZ","3","""21""","""58""","""long""","""4-5""","""58""","""right""","""simple""","""mipatorun"""
"253","A13RG8GSULXWZZ","4","""40""","""16""","""short""","""3-3""","""40""","""left""","""complex""","""lopus"""
"254","A13RG8GSULXWZZ","5","""17""","""49""","""long""","""2-2""","""17""","""left""","""complex""","""binivatrus"""
"255","A13RG8GSULXWZZ","6","""18""","""15""","""short""","""1-4""","""18""","""left""","""complex""","""ratum"""
"256","A13RG8GSULXWZZ","7","""60""","""6""","""short""","""2-3""","""60""","""right""","""complex""","""gronan"""
"257","A14V0QYZOJJATJ","0","""36""","""57""","""short""","""1-5""","""36""","""left""","""complex""","""ratum"""
"258","A14V0QYZOJJATJ","1","""21""","""39""","""long""","""3-5""","""39""","""right""","""simple""","""kibagronan"""
"259","A14V0QYZOJJATJ","2","""35""","""41""","""short""","""4-5""","""41""","""right""","""simple""","""bugorn"""
"260","A14V0QYZOJJATJ","3","""30""","""54""","""long""","""1-4""","""54""","""left""","""simple""","""fepolopus"""
"261","A14V0QYZOJJATJ","4","""50""","""13""","""short""","""1-3""","""50""","""right""","""complex""","""wugnum"""
"262","A14V0QYZOJJATJ","5","""12""","""6""","""short""","""2-3""","""6""","""left""","""simple""","""vatrus"""
"263","A14V0QYZOJJATJ","6","""7""","""8""","""long""","""3-3""","""8""","""right""","""simple""","""tiburalex"""
"264","A14V0QYZOJJATJ","7","""3""","""28""","""long""","""1-1""","""28""","""right""","""simple""","""mipatorun"""
"265","A14YSU3PTY5W5J","0","""35""","""56""","""short""","""3-5""","""35""","""left""","""complex""","""lopus"""
"266","A14YSU3PTY5W5J","1","""2""","""49""","""short""","""2-2""","""49""","""right""","""simple""","""wugnum"""
"267","A14YSU3PTY5W5J","2","""27""","""41""","""long""","""4-5""","""41""","""right""","""simple""","""kibagronan"""
"268","A14YSU3PTY5W5J","3","""53""","""14""","""short""","""5-5""","""14""","""left""","""simple""","""torun"""
"269","A14YSU3PTY5W5J","4","""7""","""4""","""long""","""2-3""","""4""","""right""","""simple""","""binivatrus"""
"270","A14YSU3PTY5W5J","5","""43""","""6""","""long""","""2-5""","""6""","""right""","""simple""","""tiburalex"""
"271","A14YSU3PTY5W5J","6","""42""","""48""","""long""","""3-4""","""42""","""right""","""complex""","""tupabugorn"""
"272","A14YSU3PTY5W5J","7","""32""","""46""","""short""","""1-5""","""32""","""right""","""complex""","""ratum"""
"273","A150GMV1YQWWB3","0","""26""","""57""","""short""","""1-4""","""57""","""right""","""simple""","""lopus"""
"274","A150GMV1YQWWB3","1","""36""","""58""","""short""","""4-5""","""36""","""left""","""complex""","""ratum"""
"275","A150GMV1YQWWB3","2","""47""","""23""","""long""","""4-4""","""23""","""left""","""simple""","""mipatorun"""
"276","A150GMV1YQWWB3","3","""5""","""22""","""long""","""2-2""","""22""","""left""","""simple""","""kibagronan"""
"277","A150GMV1YQWWB3","4","""13""","""44""","""short""","""1-1""","""44""","""left""","""simple""","""ralex"""
"278","A150GMV1YQWWB3","5","""16""","""4""","""long""","""2-3""","""16""","""right""","""complex""","""tupabugorn"""
"279","A150GMV1YQWWB3","6","""45""","""1""","""long""","""3-4""","""45""","""left""","""complex""","""pakuwugnum"""
"280","A150GMV1YQWWB3","7","""21""","""10""","""short""","""2-5""","""21""","""right""","""complex""","""vatrus"""
"281","A152NHVZYNT1P3","0","""38""","""51""","""long""","""4-5""","""38""","""right""","""complex""","""tiburalex"""
"282","A152NHVZYNT1P3","1","""30""","""10""","""long""","""2-4""","""30""","""left""","""complex""","""gaburatum"""
"283","A152NHVZYNT1P3","2","""11""","""54""","""short""","""1-4""","""54""","""left""","""simple""","""bugorn"""
"284","A152NHVZYNT1P3","3","""31""","""8""","""long""","""3-4""","""8""","""left""","""simple""","""mipatorun"""
"285","A152NHVZYNT1P3","4","""26""","""18""","""short""","""4-4""","""18""","""right""","""simple""","""lopus"""
"286","A152NHVZYNT1P3","5","""35""","""32""","""short""","""5-5""","""35""","""left""","""complex""","""vatrus"""
"287","A152NHVZYNT1P3","6","""60""","""22""","""long""","""2-3""","""60""","""right""","""complex""","""kibagronan"""
"288","A152NHVZYNT1P3","7","""25""","""40""","""short""","""3-5""","""40""","""left""","""simple""","""wugnum"""
"289","A1560PUBNY4SFQ","0","""33""","""7""","""short""","""3-5""","""7""","""right""","""simple""","""vatrus"""
"290","A1560PUBNY4SFQ","1","""31""","""19""","""long""","""1-4""","""31""","""left""","""complex""","""tupabugorn"""
"291","A1560PUBNY4SFQ","2","""30""","""51""","""short""","""4-4""","""51""","""left""","""simple""","""gronan"""
"292","A1560PUBNY4SFQ","3","""21""","""38""","""short""","""5-5""","""21""","""right""","""complex""","""ratum"""
"293","A1560PUBNY4SFQ","4","""45""","""4""","""long""","""2-4""","""4""","""right""","""simple""","""pakuwugnum"""
"294","A1560PUBNY4SFQ","5","""8""","""40""","""short""","""3-3""","""40""","""left""","""simple""","""lopus"""
"295","A1560PUBNY4SFQ","6","""47""","""12""","""long""","""3-4""","""47""","""right""","""complex""","""mipatorun"""
"296","A1560PUBNY4SFQ","7","""60""","""57""","""long""","""1-3""","""60""","""left""","""complex""","""tiburalex"""
"297","A159KOV1KTDC96","0","""12""","""34""","""short""","""2-3""","""12""","""left""","""complex""","""gronan"""
"298","A159KOV1KTDC96","1","""50""","""46""","""long""","""1-3""","""46""","""left""","""simple""","""tiburalex"""
"299","A159KOV1KTDC96","2","""43""","""41""","""long""","""4-5""","""43""","""right""","""complex""","""tupabugorn"""
"300","A159KOV1KTDC96","3","""31""","""20""","""long""","""1-4""","""20""","""right""","""simple""","""binivatrus"""
"301","A159KOV1KTDC96","4","""60""","""1""","""short""","""3-3""","""60""","""left""","""complex""","""ratum"""
"302","A159KOV1KTDC96","5","""11""","""8""","""short""","""3-4""","""8""","""left""","""simple""","""wugnum"""
"303","A159KOV1KTDC96","6","""18""","""17""","""long""","""2-4""","""17""","""left""","""simple""","""fepolopus"""
"304","A159KOV1KTDC96","7","""49""","""22""","""short""","""2-2""","""49""","""left""","""complex""","""torun"""
"305","A15LP8Q759M39G","0","""58""","""8""","""short""","""3-4""","""8""","""right""","""simple""","""ralex"""
"306","A15LP8Q759M39G","1","""21""","""57""","""short""","""1-5""","""57""","""left""","""simple""","""torun"""
"307","A15LP8Q759M39G","2","""52""","""40""","""short""","""3-5""","""40""","""right""","""simple""","""ratum"""
"308","A15LP8Q759M39G","3","""31""","""11""","""long""","""4-4""","""11""","""left""","""simple""","""tupabugorn"""
"309","A15LP8Q759M39G","4","""34""","""37""","""long""","""2-2""","""34""","""right""","""complex""","""pakuwugnum"""
"310","A15LP8Q759M39G","5","""12""","""15""","""long""","""1-3""","""12""","""right""","""complex""","""fepolopus"""
"311","A15LP8Q759M39G","6","""16""","""1""","""short""","""3-3""","""16""","""left""","""complex""","""gronan"""
"312","A15LP8Q759M39G","7","""27""","""32""","""long""","""5-5""","""32""","""right""","""simple""","""binivatrus"""
"313","A15MZS850EIJZQ","0","""40""","""13""","""long""","""1-3""","""40""","""right""","""complex""","""pakuwugnum"""
"314","A15MZS850EIJZQ","1","""26""","""8""","""short""","""3-4""","""8""","""left""","""simple""","""bugorn"""
"315","A15MZS850EIJZQ","2","""16""","""24""","""long""","""3-3""","""24""","""right""","""simple""","""fepolopus"""
"316","A15MZS850EIJZQ","3","""18""","""57""","""short""","""1-4""","""18""","""left""","""complex""","""vatrus"""
"317","A15MZS850EIJZQ","4","""27""","""15""","""short""","""1-5""","""15""","""left""","""simple""","""torun"""
"318","A15MZS850EIJZQ","5","""29""","""46""","""short""","""1-1""","""29""","""left""","""complex""","""gronan"""
"319","A15MZS850EIJZQ","6","""30""","""4""","""long""","""2-4""","""4""","""right""","""simple""","""tiburalex"""
"320","A15MZS850EIJZQ","7","""33""","""10""","""long""","""2-5""","""10""","""left""","""simple""","""gaburatum"""
"321","A15URDDVKL570N","0","""16""","""10""","""long""","""2-3""","""16""","""right""","""complex""","""kibagronan"""
"322","A15URDDVKL570N","1","""51""","""23""","""long""","""4-4""","""51""","""left""","""complex""","""pakuwugnum"""
"323","A15URDDVKL570N","2","""14""","""4""","""short""","""2-5""","""4""","""left""","""simple""","""torun"""
"324","A15URDDVKL570N","3","""45""","""19""","""short""","""1-4""","""45""","""left""","""complex""","""lopus"""
"325","A15URDDVKL570N","4","""35""","""36""","""short""","""5-5""","""36""","""left""","""simple""","""ratum"""
"326","A15URDDVKL570N","5","""22""","""44""","""long""","""1-2""","""44""","""right""","""simple""","""binivatrus"""
"327","A15URDDVKL570N","6","""46""","""29""","""short""","""1-1""","""46""","""left""","""complex""","""ralex"""
"328","A15URDDVKL570N","7","""43""","""39""","""long""","""3-5""","""43""","""right""","""complex""","""tupabugorn"""
"329","A15UWGADIRZ04I","0","""26""","""49""","""long""","""2-4""","""49""","""right""","""simple""","""fepolopus"""
"330","A15UWGADIRZ04I","1","""53""","""22""","""long""","""2-5""","""53""","""right""","""complex""","""tupabugorn"""
"331","A15UWGADIRZ04I","2","""14""","""21""","""long""","""5-5""","""14""","""left""","""complex""","""mipatorun"""
"332","A15UWGADIRZ04I","3","""41""","""54""","""short""","""1-4""","""54""","""right""","""simple""","""ratum"""
"333","A15UWGADIRZ04I","4","""44""","""46""","""short""","""1-1""","""44""","""right""","""complex""","""gronan"""
"334","A15UWGADIRZ04I","5","""12""","""15""","""short""","""1-3""","""12""","""left""","""complex""","""ralex"""
"335","A15UWGADIRZ04I","6","""45""","""1""","""long""","""3-4""","""45""","""left""","""complex""","""binivatrus"""
"336","A15UWGADIRZ04I","7","""56""","""60""","""short""","""3-3""","""56""","""left""","""complex""","""wugnum"""
"337","A15V7E49Q6C15V","0","""36""","""47""","""long""","""4-5""","""47""","""right""","""simple""","""mipatorun"""
"338","A15V7E49Q6C15V","1","""38""","""7""","""long""","""3-5""","""38""","""left""","""complex""","""fepolopus"""
"339","A15V7E49Q6C15V","2","""60""","""49""","""short""","""2-3""","""49""","""left""","""simple""","""ratum"""
"340","A15V7E49Q6C15V","3","""51""","""9""","""short""","""2-4""","""51""","""right""","""complex""","""gronan"""
"341","A15V7E49Q6C15V","4","""26""","""50""","""short""","""3-4""","""50""","""left""","""simple""","""bugorn"""
"342","A15V7E49Q6C15V","5","""1""","""16""","""long""","""3-3""","""16""","""right""","""simple""","""tiburalex"""
"343","A15V7E49Q6C15V","6","""43""","""3""","""long""","""1-5""","""3""","""left""","""simple""","""binivatrus"""
"344","A15V7E49Q6C15V","7","""34""","""6""","""short""","""2-2""","""6""","""left""","""simple""","""wugnum"""
"345","A15VE0YSMOZEEW","0","""26""","""34""","""long""","""2-4""","""26""","""right""","""complex""","""fepolopus"""
"346","A15VE0YSMOZEEW","1","""47""","""23""","""long""","""4-4""","""47""","""left""","""complex""","""tupabugorn"""
"347","A15VE0YSMOZEEW","2","""43""","""38""","""long""","""5-5""","""43""","""right""","""complex""","""kibagronan"""
"348","A15VE0YSMOZEEW","3","""18""","""54""","""short""","""1-4""","""54""","""left""","""simple""","""wugnum"""
"349","A15VE0YSMOZEEW","4","""4""","""22""","""short""","""2-2""","""4""","""left""","""complex""","""torun"""
"350","A15VE0YSMOZEEW","5","""45""","""56""","""short""","""3-4""","""56""","""right""","""simple""","""ralex"""
"351","A15VE0YSMOZEEW","6","""14""","""12""","""short""","""3-5""","""14""","""left""","""complex""","""vatrus"""
"352","A15VE0YSMOZEEW","7","""27""","""3""","""long""","""1-5""","""27""","""left""","""complex""","""gaburatum"""
"353","A15W0YY71Z9XWV","0","""8""","""10""","""short""","""2-3""","""10""","""right""","""simple""","""bugorn"""
"354","A15W0YY71Z9XWV","1","""52""","""15""","""short""","""1-5""","""15""","""right""","""simple""","""ralex"""
"355","A15W0YY71Z9XWV","2","""30""","""11""","""long""","""4-4""","""30""","""right""","""complex""","""mipatorun"""
"356","A15W0YY71Z9XWV","3","""45""","""46""","""long""","""1-4""","""45""","""right""","""complex""","""pakuwugnum"""
"357","A15W0YY71Z9XWV","4","""51""","""22""","""short""","""2-4""","""51""","""left""","""complex""","""ratum"""
"358","A15W0YY71Z9XWV","5","""14""","""58""","""short""","""4-5""","""14""","""left""","""complex""","""gronan"""
"359","A15W0YY71Z9XWV","6","""28""","""54""","""long""","""1-1""","""54""","""right""","""simple""","""binivatrus"""
"360","A15W0YY71Z9XWV","7","""40""","""20""","""long""","""1-3""","""20""","""right""","""simple""","""fepolopus"""
"361","A15Y07BOFR7M3P","0","""35""","""3""","""short""","""1-5""","""3""","""right""","""simple""","""torun"""
"362","A15Y07BOFR7M3P","1","""28""","""57""","""short""","""1-1""","""28""","""left""","""complex""","""ralex"""
"363","A15Y07BOFR7M3P","2","""22""","""19""","""long""","""1-2""","""19""","""right""","""simple""","""fepolopus"""
"364","A15Y07BOFR7M3P","3","""43""","""8""","""long""","""3-5""","""43""","""left""","""complex""","""pakuwugnum"""
"365","A15Y07BOFR7M3P","4","""7""","""59""","""short""","""1-3""","""59""","""right""","""simple""","""gronan"""
"366","A15Y07BOFR7M3P","5","""11""","""56""","""short""","""3-4""","""11""","""right""","""complex""","""bugorn"""
"367","A15Y07BOFR7M3P","6","""1""","""39""","""long""","""3-3""","""1""","""right""","""complex""","""binivatrus"""
"368","A15Y07BOFR7M3P","7","""27""","""5""","""long""","""2-5""","""27""","""right""","""complex""","""gaburatum"""
"369","A15YKNI2MBQIJS","0","""19""","""28""","""short""","""1-1""","""19""","""right""","""complex""","""wugnum"""
"370","A15YKNI2MBQIJS","1","""24""","""1""","""long""","""3-3""","""24""","""right""","""complex""","""gaburatum"""
"371","A15YKNI2MBQIJS","2","""52""","""37""","""short""","""2-5""","""37""","""right""","""simple""","""bugorn"""
"372","A15YKNI2MBQIJS","3","""51""","""16""","""long""","""3-4""","""51""","""left""","""complex""","""kibagronan"""
"373","A15YKNI2MBQIJS","4","""53""","""30""","""long""","""4-5""","""53""","""right""","""complex""","""binivatrus"""
"374","A15YKNI2MBQIJS","5","""45""","""41""","""short""","""4-4""","""41""","""left""","""simple""","""lopus"""
"375","A15YKNI2MBQIJS","6","""48""","""17""","""long""","""2-3""","""17""","""right""","""simple""","""mipatorun"""
"376","A15YKNI2MBQIJS","7","""7""","""44""","""short""","""1-3""","""7""","""left""","""complex""","""ralex"""
"377","A163J5TEJBO43B","0","""14""","""15""","""long""","""1-5""","""14""","""right""","""complex""","""tiburalex"""
"378","A163J5TEJBO43B","1","""24""","""60""","""short""","""3-3""","""60""","""left""","""simple""","""vatrus"""
"379","A163J5TEJBO43B","2","""59""","""13""","""long""","""1-1""","""13""","""left""","""simple""","""pakuwugnum"""
"380","A163J5TEJBO43B","3","""10""","""22""","""long""","""2-2""","""22""","""left""","""simple""","""fepolopus"""
"381","A163J5TEJBO43B","4","""23""","""30""","""long""","""4-4""","""23""","""right""","""complex""","""gaburatum"""
"382","A163J5TEJBO43B","5","""42""","""46""","""short""","""1-4""","""42""","""left""","""complex""","""gronan"""
"383","A163J5TEJBO43B","6","""32""","""48""","""short""","""3-5""","""32""","""left""","""complex""","""torun"""
"384","A163J5TEJBO43B","7","""33""","""51""","""short""","""4-5""","""33""","""left""","""complex""","""bugorn"""
"385","A1644SZE9WW8RS","0","""44""","""15""","""long""","""1-1""","""44""","""left""","""complex""","""pakuwugnum"""
"386","A1644SZE9WW8RS","1","""49""","""59""","""long""","""1-2""","""59""","""left""","""simple""","""kibagronan"""
"387","A1644SZE9WW8RS","2","""51""","""17""","""long""","""2-4""","""17""","""left""","""simple""","""tiburalex"""
"388","A1644SZE9WW8RS","3","""14""","""46""","""short""","""1-5""","""46""","""left""","""simple""","""vatrus"""
"389","A1644SZE9WW8RS","4","""21""","""53""","""short""","""5-5""","""53""","""right""","""simple""","""bugorn"""
